[array([ 46., 245.]), [np.float64(53.27258065385505), np.float64(11.177183775721094), 56]]
[array([ 48., 244.]), [np.float64(53.27258796505842), np.float64(11.177157459484455), 56]]
[array([ 49., 244.]), [np.float64(53.27258773236484), np.float64(11.17714453291046), 56]]
[array([ 49., 245.]), [np.float64(53.27257995525409), np.float64(11.177144998178514), 56]]
[array([ 49., 246.]), [np.float64(53.27257217825893), np.float64(11.177145463439649), 56]]
[array([ 49., 247.]), [np.float64(53.27256440137939), np.float64(11.177145928693871), 56]]
[array([ 48., 247.]), [np.float64(53.27256463462665), np.float64(11.177158854946212), 56]]
[array([ 47., 247.]), [np.float64(53.27256486786273), np.float64(11.177171780579311), 56]]
[array([ 43., 248.]), [np.float64(53.27255802503854), np.float64(11.177223941524337), 56]]
[array([ 42., 248.]), [np.float64(53.27255825840326), np.float64(11.17723686395473), 56]]
[array([ 41., 248.]), [np.float64(53.27255849175679), np.float64(11.177249785766158), 56]]
[array([ 41., 247.]), [np.float64(53.27256626704461), np.float64(11.177249321376287), 56]]
[[0, 0], [0, 0, 0]]
[array([ 43., 356.]), [np.float64(53.27171893377419), np.float64(11.177274078163661), 54]]
[array([ 43., 357.]), [np.float64(53.27171117069873), np.float64(11.177274542016082), 54]]
[array([ 44., 358.]), [np.float64(53.271703154101026), np.float64(11.177262094589599), 54]]
[array([ 45., 358.]), [np.float64(53.27170290045135), np.float64(11.177249182699597), 54]]
[array([ 46., 358.]), [np.float64(53.27170264678954), np.float64(11.177236270191568), 54]]
[array([ 47., 357.]), [np.float64(53.271710156811395), np.float64(11.177222892791981), 54]]
[array([ 48., 355.]), [np.float64(53.27172543141466), np.float64(11.17720905015908), 54]]
[array([ 47., 354.]), [np.float64(53.27173344859069), np.float64(11.177221499930178), 54]]
[array([ 46., 354.]), [np.float64(53.271733701528916), np.float64(11.177234413484298), 54]]
[array([ 45., 354.]), [np.float64(53.271733954455044), np.float64(11.177247326420307), 54]]
[array([ 44., 354.]), [np.float64(53.27173420736906), np.float64(11.177260238738244), 54]]
[array([ 43., 356.]), [np.float64(53.27171893377419), np.float64(11.177274078163661), 54]]
[[0, 0], [0, 0, 0]]
[array([ 44., 227.]), [np.float64(53.27272110860359), np.float64(11.177201258086225), 56]]
[array([ 45., 227.]), [np.float64(53.272720879092404), np.float64(11.17718833216673), 56]]
[array([ 46., 227.]), [np.float64(53.27272064957022), np.float64(11.177175405627933), 56]]
[array([ 46., 228.]), [np.float64(53.27271287104772), np.float64(11.177175870691865), 56]]
[array([ 44., 227.]), [np.float64(53.27272110860359), np.float64(11.177201258086225), 56]]
[[0, 0], [0, 0, 0]]
[array([ 46., 273.]), [np.float64(53.27236295717599), np.float64(11.177196791415772), 54]]
[array([ 47., 274.]), [np.float64(53.27235494576468), np.float64(11.177184334041565), 54]]
[array([ 48., 274.]), [np.float64(53.272354707548025), np.float64(11.177171411302345), 54]]
[array([ 48., 273.]), [np.float64(53.27236248112288), np.float64(11.177170946341967), 54]]
[array([ 47., 273.]), [np.float64(53.27236271915514), np.float64(11.177183869188344), 54]]
[array([ 46., 273.]), [np.float64(53.27236295717599), np.float64(11.177196791415772), 54]]
[[0, 0], [0, 0, 0]]
[array([ 46., 310.]), [np.float64(53.27207542546342), np.float64(11.177213982422074), 54]]
[array([ 47., 309.]), [np.float64(53.272082949857364), np.float64(11.177200599553327), 54]]
[array([ 48., 308.]), [np.float64(53.27209047472341), np.float64(11.177187215844903), 54]]
[array([ 49., 308.]), [np.float64(53.27209023022894), np.float64(11.177174296129357), 54]]
[array([ 49., 309.]), [np.float64(53.27208246051171), np.float64(11.17717476095509), 54]]
[array([ 48., 310.]), [np.float64(53.272074935772814), np.float64(11.177188145275252), 54]]
[array([ 47., 310.]), [np.float64(53.27207518062398), np.float64(11.177201064157956), 54]]
[array([ 46., 310.]), [np.float64(53.27207542546342), np.float64(11.177213982422074), 54]]
[[0, 0], [0, 0, 0]]
[array([ 52., 213.]), [np.float64(53.27282819917875), np.float64(11.177091312755792), 56]]
[array([ 53., 212.]), [np.float64(53.27283575371634), np.float64(11.177077914459758), 56]]
[array([ 54., 213.]), [np.float64(53.272827745142024), np.float64(11.177065447381217), 56]]
[array([ 54., 214.]), [np.float64(53.27281996352244), np.float64(11.17706591340026), 56]]
[array([ 53., 214.]), [np.float64(53.27282019073102), np.float64(11.177078846290122), 56]]
[array([ 52., 213.]), [np.float64(53.27282819917875), np.float64(11.177091312755792), 56]]
[[0, 0], [0, 0, 0]]
[array([ 54., 278.]), [np.float64(53.27232218043843), np.float64(11.177095724211808), 54]]
[array([ 56., 277.]), [np.float64(53.27232947694643), np.float64(11.177069404513995), 54]]
[array([ 57., 278.]), [np.float64(53.272321463301154), np.float64(11.177056942421611), 54]]
[array([ 57., 279.]), [np.float64(53.27231368864422), np.float64(11.177057408312224), 54]]
[array([ 56., 280.]), [np.float64(53.27230615352893), np.float64(11.17707080186412), 54]]
[array([ 55., 280.]), [np.float64(53.27230639294355), np.float64(11.177083728913052), 54]]
[array([ 54., 279.]), [np.float64(53.272314406334786), np.float64(11.177096189780737), 54]]
[array([ 54., 278.]), [np.float64(53.27232218043843), np.float64(11.177095724211808), 54]]
[[0, 0], [0, 0, 0]]
[array([ 56., 239.]), [np.float64(53.272624996946945), np.float64(11.177051699350923), 56]]
[array([ 57., 239.]), [np.float64(53.2726247650874), np.float64(11.177038767284637), 56]]
[array([ 58., 239.]), [np.float64(53.27262453321674), np.float64(11.177025834598627), 56]]
[array([ 59., 240.]), [np.float64(53.27261652179976), np.float64(11.177013367668296), 56]]
[array([ 59., 241.]), [np.float64(53.27260874238024), np.float64(11.177013834036808), 56]]
[array([ 58., 242.]), [np.float64(53.27260119551218), np.float64(11.177027233382193), 56]]
[array([ 56., 241.]), [np.float64(53.27260943910023), np.float64(11.177052631450994), 56]]
[array([ 56., 240.]), [np.float64(53.27261721796576), np.float64(11.177052165404422), 56]]
[array([ 56., 239.]), [np.float64(53.272624996946945), np.float64(11.177051699350923), 56]]
[[0, 0], [0, 0, 0]]
[array([ 56., 323.]), [np.float64(53.27197196545965), np.float64(11.177090823704441), 54]]
[array([ 57., 323.]), [np.float64(53.271971718107864), np.float64(11.17707790064567), 54]]
[array([ 57., 324.]), [np.float64(53.27196394864863), np.float64(11.177078366224816), 54]]
[array([ 56., 324.]), [np.float64(53.27196419618461), np.float64(11.177091289176428), 54]]
[array([ 56., 323.]), [np.float64(53.27197196545965), np.float64(11.177090823704441), 54]]
[[0, 0], [0, 0, 0]]
[array([ 56., 354.]), [np.float64(53.271731171601644), np.float64(11.17710525012064), 54]]
[array([ 57., 354.]), [np.float64(53.2717309185423), np.float64(11.177092330382937), 54]]
[array([ 58., 354.]), [np.float64(53.27173066547084), np.float64(11.177079410026632), 54]]
[array([ 59., 354.]), [np.float64(53.27173041238726), np.float64(11.177066489051683), 54]]
[array([ 60., 354.]), [np.float64(53.27173015929156), np.float64(11.177053567458039), 54]]
[array([ 61., 354.]), [np.float64(53.27172990618373), np.float64(11.177040645245658), 54]]
[array([ 62., 354.]), [np.float64(53.271729653063794), np.float64(11.1770277224145), 54]]
[array([ 62., 355.]), [np.float64(53.27172188626191), np.float64(11.17702818831492), 54]]
[array([ 61., 355.]), [np.float64(53.27172213956592), np.float64(11.177041111038927), 54]]
[array([ 60., 355.]), [np.float64(53.2717223928578), np.float64(11.177054033144163), 54]]
[array([ 59., 355.]), [np.float64(53.27172264613755), np.float64(11.177066954630671), 54]]
[array([ 58., 355.]), [np.float64(53.271722899405184), np.float64(11.177079875498503), 54]]
[array([ 56., 354.]), [np.float64(53.271731171601644), np.float64(11.17710525012064), 54]]
[[0, 0], [0, 0, 0]]
[array([ 59., 312.]), [np.float64(53.2720566990938), np.float64(11.177046928486151), 54]]
[array([ 63., 315.]), [np.float64(53.27203240242268), np.float64(11.176996619266722), 54]]
[array([ 62., 315.]), [np.float64(53.27203264837136), np.float64(11.177009546897374), 54]]
[array([ 60., 314.]), [np.float64(53.27204091128453), np.float64(11.17703493433812), 54]]
[array([ 59., 313.]), [np.float64(53.272048927995954), np.float64(11.177047394355784), 54]]
[array([ 59., 312.]), [np.float64(53.2720566990938), np.float64(11.177046928486151), 54]]
[[0, 0], [0, 0, 0]]
[array([ 64., 271.]), [np.float64(53.272374224455135), np.float64(11.176963163213719), 54]]
[array([ 65., 271.]), [np.float64(53.27237398659804), np.float64(11.176950229623802), 54]]
[array([ 65., 272.]), [np.float64(53.272366209655914), np.float64(11.176950696421237), 54]]
[array([ 64., 271.]), [np.float64(53.272374224455135), np.float64(11.176963163213719), 54]]
[[0, 0], [0, 0, 0]]
[array([ 66., 354.]), [np.float64(53.27172864046281), np.float64(11.176976024901174), 54]]
[array([ 67., 353.]), [np.float64(53.27173615512005), np.float64(11.176962632532195), 54]]
[array([ 68., 352.]), [np.float64(53.27174367024885), np.float64(11.176949239322811), 54]]
[array([ 69., 351.]), [np.float64(53.271751185849254), np.float64(11.176935845272943), 54]]
[array([ 70., 350.]), [np.float64(53.27175870192131), np.float64(11.176922450382515), 54]]
[array([ 71., 350.]), [np.float64(53.2717584494289), np.float64(11.176909521551357), 54]]
[array([ 72., 351.]), [np.float64(53.271750427819505), np.float64(11.176897059101169), 54]]
[array([ 72., 352.]), [np.float64(53.271742658830085), np.float64(11.176897526094459), 54]]
[array([ 70., 354.]), [np.float64(53.27172762766785), np.float64(11.17692431748381), 54]]
[array([ 69., 355.]), [np.float64(53.271720112794156), np.float64(11.176937711917562), 54]]
[array([ 68., 355.]), [np.float64(53.271720366183104), np.float64(11.176950638974208), 54]]
[array([ 67., 355.]), [np.float64(53.2717206195599), np.float64(11.176963565411771), 54]]
[array([ 66., 354.]), [np.float64(53.27172864046281), np.float64(11.176976024901174), 54]]
[[0, 0], [0, 0, 0]]
[array([ 77., 355.]), [np.float64(53.27171808524571), np.float64(11.176834273172124), 54]]
[array([ 78., 354.]), [np.float64(53.27172560149571), np.float64(11.176820872925571), 54]]
[array([ 79., 355.]), [np.float64(53.27171757823718), np.float64(11.176808407291832), 54]]
[array([ 83., 357.]), [np.float64(53.27170102308216), np.float64(11.176757604380873), 54]]
[array([ 83., 361.]), [np.float64(53.27166994248372), np.float64(11.176759476867032), 54]]
[array([ 84., 363.]), [np.float64(53.2716541478325), np.float64(11.176747477579017), 55]]
[array([ 87., 365.]), [np.float64(53.271637842006186), np.float64(11.17670960442492), 55]]
[array([ 91., 367.]), [np.float64(53.27162127845335), np.float64(11.176658787554448), 57]]
[array([ 92., 367.]), [np.float64(53.27162102257351), np.float64(11.17664584753583), 57]]
[array([ 93., 368.]), [np.float64(53.27161299567114), np.float64(11.17663337603345), 57]]
[array([ 94., 369.]), [np.float64(53.271604968503496), np.float64(11.176620904118899), 57]]
[array([ 94., 371.]), [np.float64(53.27158942669207), np.float64(11.176621842571434), 57]]
[array([ 94., 372.]), [np.float64(53.27158165595964), np.float64(11.176622311787238), 57]]
[array([ 94., 373.]), [np.float64(53.271573885342754), np.float64(11.17662278099607), 57]]
[array([ 93., 374.]), [np.float64(53.27156637203558), np.float64(11.176636190704604), 57]]
[array([ 92., 374.]), [np.float64(53.271566629217446), np.float64(11.176649130591274), 57]]
[array([ 91., 374.]), [np.float64(53.271566886387), np.float64(11.17666206985798), 57]]
[array([ 90., 374.]), [np.float64(53.27156714354424), np.float64(11.176675008504768), 55]]
[array([ 89., 374.]), [np.float64(53.27156740068914), np.float64(11.176687946531676), 55]]
[array([ 86., 373.]), [np.float64(53.27157594107762), np.float64(11.17672628855091), 55]]
[array([ 85., 372.]), [np.float64(53.27158396694803), np.float64(11.176738755963818), 55]]
[array([ 84., 370.]), [np.float64(53.27159976155898), np.float64(11.176750754815929), 55]]
[array([ 83., 367.]), [np.float64(53.27162332505079), np.float64(11.17676228538753), 55]]
[array([ 83., 366.]), [np.float64(53.27163109433424), np.float64(11.176761817318178), 55]]
[array([ 83., 365.]), [np.float64(53.271638863733166), np.float64(11.176761349241863), 55]]
[array([ 81., 361.]), [np.float64(53.27167045180016), np.float64(11.176785346416105), 54]]
[array([ 80., 360.]), [np.float64(53.27167847586382), np.float64(11.176797812472126), 54]]
[array([ 77., 356.]), [np.float64(53.27171031579719), np.float64(11.176834740674039), 54]]
[array([ 77., 355.]), [np.float64(53.27171808524571), np.float64(11.176834273172124), 54]]
[[0, 0], [0, 0, 0]]
[array([ 80., 351.]), [np.float64(53.271748405874256), np.float64(11.176793602057373), 54]]
[array([ 81., 350.]), [np.float64(53.271755923839514), np.float64(11.176780199172946), 54]]
[array([ 82., 350.]), [np.float64(53.271755671214024), np.float64(11.17676726352744), 54]]
[array([ 83., 352.]), [np.float64(53.271739876429066), np.float64(11.176755263616604), 54]]
[array([ 83., 353.]), [np.float64(53.271732105528656), np.float64(11.176755731783375), 54]]
[array([ 82., 353.]), [np.float64(53.27173235871906), np.float64(11.176768667726552), 54]]
[array([ 81., 353.]), [np.float64(53.271732611897335), np.float64(11.176781603050001), 54]]
[array([ 80., 352.]), [np.float64(53.27174063541111), np.float64(11.176794069909048), 54]]
[array([ 80., 351.]), [np.float64(53.271748405874256), np.float64(11.176793602057373), 54]]
[[0, 0], [0, 0, 0]]
[array([ 85., 360.]), [np.float64(53.271677203463305), np.float64(11.176733136513374), 54]]
[array([ 86., 362.]), [np.float64(53.27166140800397), np.float64(11.176721136321865), 55]]
[array([ 87., 361.]), [np.float64(53.271668923704404), np.float64(11.176707730332241), 54]]
[array([ 87., 360.]), [np.float64(53.27167669441774), np.float64(11.176707261791657), 54]]
[array([ 87., 359.]), [np.float64(53.27168446524659), np.float64(11.176706793244108), 54]]
[array([ 86., 359.]), [np.float64(53.27168471959121), np.float64(11.176719731022272), 54]]
[array([ 85., 360.]), [np.float64(53.271677203463305), np.float64(11.176733136513374), 54]]
[[0, 0], [0, 0, 0]]
[array([ 96., 371.]), [np.float64(53.271588913372284), np.float64(11.176595959053188), 57]]
[array([101., 371.]), [np.float64(53.27158762985758), np.float64(11.176531239403777), 57]]
[array([102., 371.]), [np.float64(53.27158737311773), np.float64(11.176518293612887), 57]]
[array([103., 371.]), [np.float64(53.27158711636558), np.float64(11.176505347201557), 57]]
[array([104., 371.]), [np.float64(53.27158685960113), np.float64(11.176492400169744), 57]]
[array([105., 372.]), [np.float64(53.27157883006454), np.float64(11.176479922915616), 57]]
[array([102., 374.]), [np.float64(53.27156405684409), np.float64(11.176519703818792), 57]]
[array([101., 374.]), [np.float64(53.271564314136896), np.float64(11.176532649287152), 57]]
[array([100., 374.]), [np.float64(53.271564571417386), np.float64(11.176545594135149), 57]]
[array([ 96., 372.]), [np.float64(53.27158114227132), np.float64(11.17659642848389), 57]]
[array([ 96., 371.]), [np.float64(53.271588913372284), np.float64(11.176595959053188), 57]]
[[0, 0], [0, 0, 0]]
[array([101., 148.]), [np.float64(53.273323682032775), np.float64(11.17642626168791), 55]]
[array([102., 148.]), [np.float64(53.27332346653565), np.float64(11.176413291877733), 55]]
[array([102., 149.]), [np.float64(53.27331566849231), np.float64(11.176413763515995), 55]]
[array([102., 150.]), [np.float64(53.273307870565105), np.float64(11.176414235147233), 55]]
[array([101., 150.]), [np.float64(53.27330808643334), np.float64(11.176427204741596), 55]]
[array([101., 149.]), [np.float64(53.273315884174984), np.float64(11.176426733218264), 55]]
[array([101., 148.]), [np.float64(53.273323682032775), np.float64(11.17642626168791), 55]]
[[0, 0], [0, 0, 0]]
[array([104., 285.]), [np.float64(53.27225573376145), np.float64(11.17645192899214), 55]]
[array([105., 285.]), [np.float64(53.27225549285964), np.float64(11.17643897208466), 55]]
[array([105., 286.]), [np.float64(53.272247710149756), np.float64(11.176439443085046), 55]]
[array([105., 288.]), [np.float64(53.27223214507741), np.float64(11.176440385064788), 55]]
[array([104., 288.]), [np.float64(53.27223238653369), np.float64(11.176453341649193), 55]]
[array([104., 287.]), [np.float64(53.27224016882714), np.float64(11.176452870770516), 55]]
[array([104., 286.]), [np.float64(53.272247951236395), np.float64(11.176452399884829), 55]]
[array([104., 285.]), [np.float64(53.27225573376145), np.float64(11.17645192899214), 55]]
[[0, 0], [0, 0, 0]]
[array([ 11., 260.]), [np.float64(53.27247889155775), np.float64(11.179112723784304), 53]]
[array([ 12., 259.]), [np.float64(53.272486451666474), np.float64(11.179099355139195), 53]]
[array([ 13., 258.]), [np.float64(53.27249401196167), np.float64(11.179085986164335), 53]]
[array([ 15., 257.]), [np.float64(53.27250133398013), np.float64(11.179059650884415), 52]]
[array([ 15., 252.]), [np.float64(53.27254033087559), np.float64(11.179057632524813), 52]]
[array([ 15., 251.]), [np.float64(53.27254813062626), np.float64(11.17905722883366), 52]]
[array([ 16., 250.]), [np.float64(53.27255569226211), np.float64(11.179043858313767), 52]]
[array([ 16., 246.]), [np.float64(53.272586893128484), np.float64(11.17904224304045), 52]]
[array([ 14., 245.]), [np.float64(53.27259516980627), np.float64(11.179067773784192), 52]]
[array([ 14., 244.]), [np.float64(53.272602970391674), np.float64(11.179067370152904), 52]]
[array([ 14., 243.]), [np.float64(53.27261077110097), np.float64(11.179066966515204), 52]]
[array([ 14., 242.]), [np.float64(53.27261857193416), np.float64(11.179066562871096), 52]]
[array([ 15., 239.]), [np.float64(53.27264173729667), np.float64(11.179052384039744), 52]]
[array([ 16., 237.]), [np.float64(53.272657102325184), np.float64(11.17903860830029), 52]]
[array([ 17., 233.]), [np.float64(53.272688071943854), np.float64(11.179024023976396), 52]]
[array([ 18., 231.]), [np.float64(53.2727034387791), np.float64(11.179010246884388), 52]]
[array([ 19., 228.]), [np.float64(53.27272660896748), np.float64(11.1789960649759), 52]]
[array([ 20., 224.]), [np.float64(53.27275758372172), np.float64(11.17898147787875), 52]]
[array([ 21., 223.]), [np.float64(53.272765149729224), np.float64(11.178968103263353), 52]]
[array([ 23., 222.]), [np.float64(53.272772478577096), np.float64(11.178941757764392), 52]]
[array([ 24., 222.]), [np.float64(53.27277224122871), np.float64(11.178928787096833), 52]]
[array([ 28., 220.]), [np.float64(53.27278689971671), np.float64(11.178876092788354), 52]]
[array([ 30., 219.]), [np.float64(53.27279422932863), np.float64(11.178849744311544), 52]]
[array([ 31., 219.]), [np.float64(53.272793992062866), np.float64(11.178836772531483), 52]]
[array([ 32., 219.]), [np.float64(53.27279375479502), np.float64(11.178823800637403), 52]]
[array([ 33., 219.]), [np.float64(53.27279351752509), np.float64(11.178810828629304), 52]]
[array([ 34., 219.]), [np.float64(53.272793280253076), np.float64(11.17879785650718), 52]]
[array([ 38., 219.]), [np.float64(53.27279233114414), np.float64(11.178745966878417), 52]]
[array([ 39., 219.]), [np.float64(53.272792093861696), np.float64(11.178732994186154), 52]]
[array([ 43., 217.]), [np.float64(53.27280675432985), np.float64(11.178680288595174), 52]]
[array([ 46., 215.]), [np.float64(53.27282165294879), np.float64(11.178640553500166), 52]]
[array([ 48., 214.]), [np.float64(53.27282898401331), np.float64(11.178614197950536), 52]]
[array([ 49., 214.]), [np.float64(53.272828746872115), np.float64(11.17860122359362), 52]]
[array([ 50., 214.]), [np.float64(53.27282850972884), np.float64(11.17858824912265), 52]]
[array([ 51., 214.]), [np.float64(53.272828272583475), np.float64(11.178575274537618), 52]]
[array([ 52., 214.]), [np.float64(53.27282803543602), np.float64(11.178562299838529), 52]]
[array([ 53., 214.]), [np.float64(53.27282779828649), np.float64(11.178549325025378), 52]]
[array([ 54., 214.]), [np.float64(53.27282756113487), np.float64(11.178536350098163), 52]]
[array([ 55., 214.]), [np.float64(53.27282732398117), np.float64(11.178523375056887), 52]]
[array([ 59., 213.]), [np.float64(53.27283418123171), np.float64(11.178471065203437), 52]]
[array([ 63., 210.]), [np.float64(53.27285665148435), np.float64(11.178417934712435), 52]]
[array([ 65., 209.]), [np.float64(53.2728639839737), np.float64(11.178391572420441), 52]]
[array([ 68., 207.]), [np.float64(53.27287888664459), np.float64(11.178351822561709), 52]]
[array([ 69., 207.]), [np.float64(53.27287864968874), np.float64(11.178338845189085), 52]]
[array([ 70., 207.]), [np.float64(53.2728784127308), np.float64(11.178325867702362), 55]]
[array([ 71., 208.]), [np.float64(53.27287036875114), np.float64(11.178313299946925), 55]]
[array([ 71., 209.]), [np.float64(53.27286256185557), np.float64(11.178313709785803), 55]]
[array([ 71., 210.]), [np.float64(53.27285475508404), np.float64(11.178314119618168), 55]]
[array([ 70., 210.]), [np.float64(53.27285499214137), np.float64(11.178327096904274), 55]]
[array([ 67., 213.]), [np.float64(53.272832284119744), np.float64(11.178367256277276), 52]]
[array([ 69., 215.]), [np.float64(53.27281619752394), np.float64(11.178342122091452), 52]]
[array([ 71., 217.]), [np.float64(53.272800111156464), np.float64(11.178316988262393), 55]]
[array([ 72., 218.]), [np.float64(53.272792068058365), np.float64(11.178304421481652), 55]]
[array([ 71., 220.]), [np.float64(53.2727766941908), np.float64(11.178318217583682), 55]]
[array([ 70., 220.]), [np.float64(53.27277693157243), np.float64(11.178331193820839), 55]]
[array([ 69., 220.]), [np.float64(53.27277716895198), np.float64(11.178344169943921), 52]]
[array([ 69., 225.]), [np.float64(53.27273814348037), np.float64(11.17834621763371), 52]]
[array([ 70., 226.]), [np.float64(53.272730101183996), np.float64(11.178333651658345), 52]]
[array([ 70., 227.]), [np.float64(53.27272229655326), np.float64(11.178334061275153), 52]]
[array([ 73., 231.]), [np.float64(53.27269036604929), np.float64(11.178296774084597), 55]]
[array([ 74., 231.]), [np.float64(53.27269012830479), np.float64(11.178283798658908), 55]]
[array([ 75., 232.]), [np.float64(53.27268208638535), np.float64(11.178271233227779), 55]]
[array([ 74., 233.]), [np.float64(53.272674520147895), np.float64(11.17828461865989), 55]]
[array([ 73., 234.]), [np.float64(53.272666954097154), np.float64(11.178298003761688), 55]]
[array([ 72., 234.]), [np.float64(53.2726671919368), np.float64(11.178310978758708), 55]]
[array([ 71., 234.]), [np.float64(53.27266742977435), np.float64(11.178323953641673), 55]]
[array([ 70., 234.]), [np.float64(53.272667667609824), np.float64(11.178336928410587), 52]]
[array([ 69., 234.]), [np.float64(53.27266790544319), np.float64(11.178349903065447), 52]]
[array([ 68., 234.]), [np.float64(53.27266814327447), np.float64(11.178362877606258), 52]]
[array([ 66., 234.]), [np.float64(53.272668618930766), np.float64(11.178388826345737), 52]]
[array([ 65., 234.]), [np.float64(53.27266885675578), np.float64(11.178401800544407), 52]]
[array([ 64., 234.]), [np.float64(53.272669094578696), np.float64(11.178414774629033), 52]]
[array([ 60., 233.]), [np.float64(53.27267784928822), np.float64(11.17846626130441), 52]]
[array([ 57., 235.]), [np.float64(53.27266295606303), np.float64(11.178505998230019), 52]]
[array([ 57., 238.]), [np.float64(53.272639547154064), np.float64(11.178507222796245), 52]]
[array([ 60., 240.]), [np.float64(53.27262322782011), np.float64(11.17846912082717), 52]]
[array([ 61., 240.]), [np.float64(53.27262298981114), np.float64(11.178456147827742), 52]]
[array([ 61., 244.]), [np.float64(53.27259178014092), np.float64(11.178457782117315), 52]]
[array([ 63., 245.]), [np.float64(53.27258350168499), np.float64(11.17843224538087), 52]]
[array([ 64., 245.]), [np.float64(53.27258326350775), np.float64(11.178419272563534), 52]]
[array([ 67., 249.]), [np.float64(53.27255134099445), np.float64(11.178381990103055), 52]]
[array([ 67., 250.]), [np.float64(53.272543539312025), np.float64(11.178382399255725), 52]]
[array([ 67., 251.]), [np.float64(53.272535737753515), np.float64(11.178382808401896), 52]]
[array([ 71., 254.]), [np.float64(53.27251137990034), np.float64(11.178332145797508), 55]]
[array([ 75., 252.]), [np.float64(53.272526028961266), np.float64(11.178279434032191), 55]]
[array([ 76., 252.]), [np.float64(53.27252579053213), np.float64(11.178266460580419), 55]]
[array([ 80., 253.]), [np.float64(53.27251703506288), np.float64(11.178214976129084), 55]]
[array([ 83., 253.]), [np.float64(53.272516319640566), np.float64(11.178176054035749), 55]]
[array([ 84., 254.]), [np.float64(53.27250827942489), np.float64(11.178163490685503), 55]]
[array([ 85., 255.]), [np.float64(53.27250023926626), np.float64(11.178150927424397), 55]]
[array([ 86., 256.]), [np.float64(53.27249219916468), np.float64(11.178138364252437), 54]]
[array([ 90., 258.]), [np.float64(53.27247564182909), np.float64(11.178087289451721), 54]]
[array([ 93., 260.]), [np.float64(53.27245932316342), np.float64(11.17804918914354), 54]]
[array([ 93., 261.]), [np.float64(53.27245152200201), np.float64(11.178049600950443), 54]]
[array([ 96., 265.]), [np.float64(53.27241960192544), np.float64(11.178012325346714), 54]]
[array([ 97., 265.]), [np.float64(53.27241936303122), np.float64(11.177999350863336), 54]]
[array([ 98., 265.]), [np.float64(53.272419124134885), np.float64(11.177986376265922), 54]]
[array([102., 267.]), [np.float64(53.2724025669859), np.float64(11.177935302165185), 54]]
[array([103., 267.]), [np.float64(53.272402328014316), np.float64(11.177922327207307), 54]]
[array([106., 266.]), [np.float64(53.27240941192585), np.float64(11.177882988518574), 54]]
[array([107., 266.]), [np.float64(53.272409172978236), np.float64(11.17787001299965), 54]]
[array([108., 266.]), [np.float64(53.27240893402852), np.float64(11.177857037366675), 54]]
[array([109., 266.]), [np.float64(53.27240869507671), np.float64(11.177844061619652), 54]]
[array([110., 267.]), [np.float64(53.27240065515435), np.float64(11.17783149930893), 54]]
[array([111., 268.]), [np.float64(53.27239261528902), np.float64(11.17781893708734), 54]]
[array([112., 269.]), [np.float64(53.27238457548075), np.float64(11.177806374954892), 54]]
[array([113., 270.]), [np.float64(53.27237653572952), np.float64(11.177793812911577), 54]]
[array([114., 271.]), [np.float64(53.272368496035334), np.float64(11.177781250957397), 54]]
[array([115., 272.]), [np.float64(53.272360456398204), np.float64(11.177768689092352), 54]]
[array([115., 273.]), [np.float64(53.272352656011314), np.float64(11.177769103127659), 54]]
[array([115., 274.]), [np.float64(53.27234485574833), np.float64(11.177769517156394), 54]]
[array([115., 275.]), [np.float64(53.27233705560924), np.float64(11.177769931178545), 54]]
[array([115., 276.]), [np.float64(53.272329255594066), np.float64(11.177770345194126), 54]]
[array([115., 277.]), [np.float64(53.27232145570278), np.float64(11.17777075920313), 54]]
[array([115., 278.]), [np.float64(53.2723136559354), np.float64(11.177771173205556), 54]]
[array([115., 279.]), [np.float64(53.27230585629191), np.float64(11.177771587201407), 54]]
[array([115., 280.]), [np.float64(53.2722980567723), np.float64(11.177772001190682), 54]]
[array([115., 282.]), [np.float64(53.27228245810474), np.float64(11.177772829149506), 54]]
[array([115., 283.]), [np.float64(53.27227465895678), np.float64(11.177773243119054), 54]]
[array([115., 284.]), [np.float64(53.27226685993269), np.float64(11.177773657082025), 54]]
[array([115., 285.]), [np.float64(53.272259061032486), np.float64(11.177774071038424), 54]]
[array([115., 286.]), [np.float64(53.27225126225615), np.float64(11.177774484988246), 54]]
[array([115., 287.]), [np.float64(53.27224346360368), np.float64(11.177774898931496), 54]]
[array([115., 288.]), [np.float64(53.27223566507508), np.float64(11.17777531286817), 54]]
[array([115., 289.]), [np.float64(53.27222786667034), np.float64(11.17777572679827), 54]]
[array([115., 290.]), [np.float64(53.27222006838946), np.float64(11.177776140721793), 54]]
[array([115., 291.]), [np.float64(53.27221227023243), np.float64(11.177776554638744), 54]]
[array([115., 292.]), [np.float64(53.27220447219926), np.float64(11.177776968549122), 54]]
[array([115., 293.]), [np.float64(53.27219667428993), np.float64(11.177777382452922), 54]]
[array([115., 294.]), [np.float64(53.27218887650446), np.float64(11.177777796350153), 54]]
[array([114., 295.]), [np.float64(53.27218131874603), np.float64(11.177791183631099), 54]]
[array([111., 297.]), [np.float64(53.272166443750066), np.float64(11.177830930040844), 54]]
[array([110., 298.]), [np.float64(53.272158886581195), np.float64(11.177844316112234), 54]]
[array([108., 299.]), [np.float64(53.272151569618714), np.float64(11.177870674140383), 54]]
[array([106., 301.]), [np.float64(53.27213645627353), np.float64(11.177897444194537), 54]]
